i_sample,n_local_networks,n_var_network,v_topology,n_output_variables,n_clauses_function,n_local_attractors,n_pair_attractors,n_attractor_fields,n_time_find_attractors,n_time_find_pairs,n_time_find_fields
1,3,5,4,2,2,9,6,3,0.2680530548095703,0.00015497207641601562,0.0001506805419921875
2,3,5,4,2,2,5,1,0,0.27005457878112793,0.0001766681671142578,8.273124694824219e-05
3,3,5,4,2,2,5,3,1,0.22510218620300293,0.00013065338134765625,9.083747863769531e-05
4,3,5,4,2,2,5,3,1,0.2244720458984375,0.00019073486328125,0.00013566017150878906
5,3,5,4,2,2,5,3,1,0.1781291961669922,0.00015497207641601562,0.00010585784912109375
6,3,5,4,2,2,5,3,1,0.20202255249023438,0.0002684593200683594,0.00018930435180664062
7,3,5,4,2,2,5,3,1,0.2306690216064453,0.00013828277587890625,9.393692016601562e-05
8,3,5,4,2,2,6,4,2,0.2255852222442627,0.00020599365234375,0.00015997886657714844
9,3,5,4,2,2,5,3,1,0.2073662281036377,0.00014853477478027344,0.00014591217041015625
10,3,5,4,2,2,8,10,8,0.2588341236114502,0.00014209747314453125,0.00017142295837402344
11,3,5,4,2,2,6,4,2,0.22247767448425293,0.0001354217529296875,9.989738464355469e-05
12,3,5,4,2,2,5,3,1,0.2071850299835205,0.00013017654418945312,9.012222290039062e-05
13,3,5,4,2,2,5,3,1,0.18978404998779297,0.00026106834411621094,0.00014591217041015625
14,3,5,4,2,2,5,3,1,0.25546813011169434,0.0001316070556640625,9.5367431640625e-05
15,3,5,4,2,2,5,3,1,0.18924856185913086,0.00013065338134765625,9.298324584960938e-05
16,3,5,4,2,2,5,3,1,0.2649097442626953,0.00017714500427246094,0.00012445449829101562
17,3,5,4,2,2,8,3,1,0.23692917823791504,0.00014543533325195312,0.00014281272888183594
18,3,5,4,2,2,11,21,27,0.31149935722351074,0.0005536079406738281,0.000820159912109375
19,3,5,4,2,2,11,5,2,0.29876017570495605,0.00014138221740722656,0.00011610984802246094
20,3,5,4,2,2,5,3,1,0.15172171592712402,0.00014781951904296875,9.918212890625e-05
21,3,5,4,2,2,5,3,1,0.1523275375366211,0.0001399517059326172,9.799003601074219e-05
22,3,5,4,2,2,5,3,1,0.20985674858093262,0.0001423358917236328,9.751319885253906e-05
23,3,5,4,2,2,7,8,4,0.19733762741088867,0.00014209747314453125,0.0001518726348876953
24,3,5,4,2,2,10,12,8,0.2247462272644043,0.00013899803161621094,0.000186920166015625
25,3,5,4,2,2,8,10,8,0.20141005516052246,0.00022530555725097656,0.0002834796905517578
26,3,5,4,2,2,13,16,12,0.44274091720581055,0.00015282630920410156,0.0002665519714355469
27,3,5,4,2,2,13,24,27,0.3393685817718506,0.00014901161193847656,0.0004475116729736328
28,3,5,4,2,2,5,3,1,0.1902766227722168,0.00022077560424804688,9.942054748535156e-05
29,3,5,4,2,2,5,3,1,0.15134072303771973,0.0001304149627685547,9.560585021972656e-05
30,3,5,4,2,2,10,12,8,0.19134926795959473,0.00013685226440429688,0.0001785755157470703
31,3,5,4,2,2,10,12,8,0.26904869079589844,0.00013875961303710938,0.0001773834228515625
32,3,5,4,2,2,5,3,1,0.14937543869018555,0.00013446807861328125,9.417533874511719e-05
33,3,5,4,2,2,5,3,1,0.18237090110778809,0.0001323223114013672,8.988380432128906e-05
34,3,5,4,2,2,5,3,1,0.199721097946167,0.0001304149627685547,9.441375732421875e-05
35,3,5,4,2,2,5,3,1,0.1715080738067627,0.00013518333435058594,9.202957153320312e-05
36,3,5,4,2,2,14,20,8,0.27875351905822754,0.00013899803161621094,0.0002512931823730469
37,3,5,4,2,2,14,36,64,0.3479151725769043,0.00014781951904296875,0.0009400844573974609
38,3,5,4,2,2,5,3,1,0.24663591384887695,0.00016045570373535156,0.00011372566223144531
39,3,5,4,2,2,11,21,27,0.41498517990112305,0.00018930435180664062,0.0005359649658203125
40,3,5,4,2,2,8,5,2,0.2806711196899414,0.0002338886260986328,0.0001842975616455078
41,3,5,4,2,2,18,22,16,0.40459132194519043,0.0002224445343017578,0.0006706714630126953
42,3,5,4,2,2,5,3,1,0.18524742126464844,0.00013637542724609375,9.179115295410156e-05
43,3,5,4,2,2,16,36,50,0.326629638671875,0.0001480579376220703,0.0008494853973388672
44,3,5,4,2,2,5,3,1,0.18025422096252441,0.00018167495727539062,0.00011205673217773438
45,3,5,4,2,2,5,3,1,0.2595376968383789,0.000133514404296875,9.465217590332031e-05
46,3,5,4,2,2,7,1,0,0.21869683265686035,0.00016260147094726562,8.58306884765625e-05
47,3,5,4,2,2,8,10,8,0.2610628604888916,0.0001888275146484375,0.00022172927856445312
48,3,5,4,2,2,5,3,1,0.20035743713378906,0.00014829635620117188,0.00010657310485839844
49,3,5,4,2,2,13,24,27,0.3410482406616211,0.00015163421630859375,0.00046443939208984375
50,3,5,4,2,2,5,3,1,0.20637297630310059,0.00016117095947265625,0.000110626220703125
51,3,5,4,2,2,5,3,1,0.2140974998474121,0.0001773834228515625,0.0001289844512939453
52,3,5,4,2,2,14,9,4,0.35788536071777344,0.0001823902130126953,0.00019550323486328125
53,3,5,4,2,2,5,3,1,0.2388777732849121,0.00016021728515625,0.00011277198791503906
54,3,5,4,2,2,8,10,8,0.2539820671081543,0.0001595020294189453,0.00021076202392578125
55,3,5,4,2,2,7,8,4,0.2670431137084961,0.00017380714416503906,0.00016570091247558594
56,3,5,4,2,2,10,12,8,0.26998090744018555,0.00022840499877929688,0.0002865791320800781
57,3,5,4,2,2,7,4,1,0.2627589702606201,0.0001742839813232422,0.00011944770812988281
58,3,5,4,2,2,7,4,1,0.3025076389312744,0.00013875961303710938,9.918212890625e-05
59,3,5,4,2,2,5,3,1,0.22512316703796387,0.0002193450927734375,0.000152587890625
60,3,5,4,2,2,11,14,12,0.3008384704589844,0.00024318695068359375,0.000392913818359375
61,3,5,4,2,2,15,27,27,0.3329448699951172,0.0001494884490966797,0.0005013942718505859
62,3,5,4,2,2,5,3,1,0.2149641513824463,0.00016617774963378906,0.000118255615234375
63,3,5,4,2,2,12,17,12,0.34320831298828125,0.0002346038818359375,0.0004417896270751953
64,3,5,4,2,2,10,12,8,0.2860267162322998,0.00023055076599121094,0.0003497600555419922
65,3,5,4,2,2,5,3,1,0.2098231315612793,0.00014328956604003906,0.00010633468627929688
66,3,5,4,2,2,8,5,2,0.2644662857055664,0.00017452239990234375,0.000141143798828125
67,3,5,4,2,2,5,3,1,0.20886611938476562,0.00017714500427246094,0.00012135505676269531
68,3,5,4,2,2,8,8,4,0.2663753032684326,0.000133514404296875,0.00012636184692382812
69,3,5,4,2,2,13,16,12,0.29393458366394043,0.00016927719116210938,0.00031375885009765625
70,3,5,4,2,2,7,4,1,0.2545008659362793,0.00015234947204589844,0.00011801719665527344
71,3,5,4,2,2,5,2,0,0.21866512298583984,0.00020575523376464844,0.00010037422180175781
72,3,5,4,2,2,5,3,1,0.20887374877929688,0.00013256072998046875,9.72747802734375e-05
73,3,5,4,2,2,8,10,8,0.2457432746887207,0.00015544891357421875,0.00018644332885742188
74,3,5,4,2,2,14,9,4,0.4217824935913086,0.000171661376953125,0.0001690387725830078
75,3,5,4,2,2,8,7,4,0.2638437747955322,0.00017523765563964844,0.00016951560974121094
76,3,5,4,2,2,5,3,1,0.2264537811279297,0.00021696090698242188,0.0001494884490966797
77,3,5,4,2,2,20,48,64,0.4016869068145752,0.0002770423889160156,0.0022187232971191406
78,3,5,4,2,2,10,12,8,0.26539182662963867,0.00020647048950195312,0.00026035308837890625
79,3,5,4,2,2,5,3,1,0.2088780403137207,0.00014448165893554688,0.00010037422180175781
80,3,5,4,2,2,5,3,1,0.21301698684692383,0.0001938343048095703,0.00018835067749023438
81,3,5,4,2,2,5,3,1,0.21595025062561035,0.0001971721649169922,0.00013828277587890625
82,3,5,4,2,2,8,5,2,0.26996445655822754,0.0001392364501953125,0.00011110305786132812
83,3,5,4,2,2,5,3,1,0.21112585067749023,0.00016808509826660156,0.00012040138244628906
84,3,5,4,2,2,14,18,16,0.33385229110717773,0.0001437664031982422,0.0003101825714111328
85,3,5,4,2,2,5,3,1,0.2088475227355957,0.0001742839813232422,0.0001163482666015625
86,3,5,4,2,2,11,7,3,0.29584383964538574,0.00020694732666015625,0.0002446174621582031
87,3,5,4,2,2,5,3,1,0.20397162437438965,0.00015926361083984375,0.0001266002655029297
88,3,5,4,2,2,15,27,27,0.37514734268188477,0.00024700164794921875,0.0008649826049804688
89,3,5,4,2,2,13,24,27,0.3168015480041504,0.00017786026000976562,0.0005741119384765625
90,3,5,4,2,2,5,2,0,0.21159672737121582,0.00017523765563964844,7.915496826171875e-05
91,3,5,4,2,2,8,10,8,0.2559168338775635,0.0001995563507080078,0.00022792816162109375
92,3,5,4,2,2,12,16,16,0.2951359748840332,0.0001373291015625,0.0002694129943847656
93,3,5,4,2,2,7,4,1,0.23646855354309082,0.0002129077911376953,0.00014853477478027344
94,3,5,4,2,2,8,5,2,0.25551462173461914,0.00012874603271484375,0.00010538101196289062
95,3,5,4,2,2,10,12,8,0.2838006019592285,0.00016689300537109375,0.00021719932556152344
96,3,5,4,2,2,7,4,1,0.24253582954406738,0.00018525123596191406,0.00012636184692382812
97,3,5,4,2,2,5,3,1,0.22939825057983398,0.0001888275146484375,0.00012826919555664062
98,3,5,4,2,2,8,5,2,0.2469174861907959,0.00015544891357421875,0.00012350082397460938
99,3,5,4,2,2,9,5,1,0.2546730041503906,0.00023508071899414062,0.00017118453979492188
100,3,5,4,2,2,8,5,2,0.26758575439453125,0.00019931793212890625,0.00019621849060058594
101,3,5,4,2,2,5,1,0,0.2299790382385254,0.0001709461212158203,8.559226989746094e-05
102,3,5,4,2,2,8,4,1,0.2547488212585449,0.00013899803161621094,0.00010275840759277344
103,3,5,4,2,2,5,3,1,0.21201610565185547,0.00013375282287597656,9.202957153320312e-05
104,3,5,4,2,2,5,3,1,0.2118368148803711,0.00016450881958007812,0.00011134147644042969
105,3,5,4,2,2,7,8,4,0.23175907135009766,0.0001780986785888672,0.00016736984252929688
106,3,5,4,2,2,5,3,1,0.20874786376953125,0.0001697540283203125,0.00011682510375976562
107,3,5,4,2,2,5,3,1,0.20018792152404785,0.0001876354217529297,0.00011706352233886719
108,3,5,4,2,2,5,3,1,0.20868229866027832,0.0001742839813232422,0.00011706352233886719
109,3,5,4,2,2,5,3,1,0.2418384552001953,0.00019025802612304688,0.0001373291015625
110,3,5,4,2,2,10,12,8,0.28465819358825684,0.00014591217041015625,0.00017452239990234375
111,3,5,4,2,2,10,12,8,0.27327728271484375,0.00025343894958496094,0.00032210350036621094
112,3,5,4,2,2,5,3,1,0.2082974910736084,0.00018310546875,0.0001239776611328125
113,3,5,4,2,2,8,10,8,0.26216745376586914,0.0001399517059326172,0.00016260147094726562
114,3,5,4,2,2,5,3,1,0.2184314727783203,0.00013399124145507812,9.894371032714844e-05
115,3,5,4,2,2,5,3,1,0.24863672256469727,0.0001995563507080078,0.000133514404296875
116,3,5,4,2,2,8,5,2,0.26337623596191406,0.00013399124145507812,0.00011086463928222656
117,3,5,4,2,2,8,10,8,0.24361109733581543,0.00017952919006347656,0.00020623207092285156
118,3,5,4,2,2,12,16,16,0.31447839736938477,0.00015401840209960938,0.00029659271240234375
119,3,5,4,2,2,5,3,1,0.214935302734375,0.0001289844512939453,9.226799011230469e-05
120,3,5,4,2,2,5,3,1,0.28076958656311035,0.0001609325408935547,0.00010824203491210938
121,3,5,4,2,2,5,3,1,0.2890758514404297,0.00017523765563964844,0.00011610984802246094
122,3,5,4,2,2,5,3,1,0.19188737869262695,0.00019073486328125,0.00012254714965820312
123,3,5,4,2,2,5,3,1,0.22347211837768555,0.00017261505126953125,0.00010967254638671875
124,3,5,4,2,2,10,8,4,0.2852487564086914,0.00019550323486328125,0.00017309188842773438
125,3,5,4,2,2,8,10,8,0.28467535972595215,0.00013589859008789062,0.0001575946807861328
126,3,5,4,2,2,15,27,27,0.3642001152038574,0.0001430511474609375,0.0004985332489013672
